id_zamowienie;id_produkt;id_pracownik;id_klient;data_zakupu;uwagi
2803;103;102;48;11.03.2021;brak
2804;43;87;406;04.08.2020;brak
2805;112;300;277;31.05.2020;brak
2806;69;121;28;08.12.2020;brak
2807;327;33;30;22.02.2021;brak
2808;453;209;332;15.04.2021;brak
2809;393;259;91;13.07.2020;brak
2810;134;254;390;17.06.2020;brak
2811;440;65;224;11.10.2020;brak
2812;181;196;375;20.02.2021;brak
2813;489;92;100;01.08.2020;brak
2814;57;115;293;21.06.2020;brak
2815;397;272;318;20.08.2020;brak
2816;47;271;79;08.04.2021;brak
2817;399;242;281;06.07.2020;brak
2818;102;109;397;08.06.2020;brak
2819;241;290;85;04.02.2021;brak
2820;370;46;196;17.12.2020;brak
2821;4;16;466;24.02.2021;brak
2822;408;252;366;03.11.2020;brak
2823;367;242;104;14.07.2020;brak
2824;142;13;287;21.05.2020;brak
2825;415;272;145;14.12.2020;brak
2826;323;287;185;17.09.2020;brak
2827;282;56;161;29.01.2021;brak
2828;194;235;41;30.11.2020;brak
2829;119;248;86;26.08.2020;brak
2830;386;72;350;10.12.2020;brak
2831;47;4;367;25.06.2020;brak
2832;459;178;293;16.08.2020;brak
2833;79;72;196;10.07.2020;brak
2834;428;133;283;14.07.2020;brak
2835;447;214;394;03.05.2021;brak
2836;318;27;347;05.04.2021;brak
2837;299;173;1;08.07.2020;brak
2838;44;199;366;20.11.2020;brak
2839;295;232;166;16.09.2020;brak
2840;161;43;301;28.06.2020;brak
2841;486;280;354;17.09.2020;brak
2842;213;271;415;11.09.2020;brak
2843;36;216;375;27.02.2021;brak
2844;204;226;441;06.09.2020;brak
2845;202;5;336;12.03.2021;brak
2846;345;159;135;25.03.2021;brak
2847;320;153;136;01.08.2020;brak
2848;299;137;6;04.03.2021;brak
2849;118;197;473;09.04.2021;brak
2850;219;20;86;04.10.2020;brak
2851;444;58;344;16.03.2021;brak
2852;447;169;382;15.08.2020;brak
2853;250;252;451;06.07.2020;brak
2854;474;226;255;13.11.2020;brak
2855;287;138;375;21.02.2021;brak
2856;8;264;455;23.05.2020;brak
2857;177;283;320;19.11.2020;brak
2858;8;298;38;30.05.2020;brak
2859;278;139;96;20.07.2020;brak
2860;364;250;198;07.01.2021;brak
2861;104;57;46;03.08.2020;brak
2862;345;256;148;21.01.2021;brak
2863;172;215;350;05.10.2020;brak
2864;472;300;347;11.12.2020;brak
2865;221;63;148;26.08.2020;brak
2866;12;62;174;22.12.2020;brak
2867;483;34;55;06.03.2021;brak
2868;201;280;28;05.06.2020;brak
2869;88;230;419;08.04.2021;brak
2870;167;66;415;11.01.2021;brak
2871;476;92;125;04.03.2021;brak
2872;367;162;262;18.09.2020;brak
2873;375;120;352;17.06.2020;brak
2874;341;218;4;23.02.2021;brak
2875;499;222;263;26.11.2020;brak
2876;398;176;45;16.02.2021;brak
2877;429;293;36;28.02.2021;brak
2878;184;6;396;12.06.2020;brak
2879;102;203;184;25.12.2020;brak
2880;57;170;382;31.03.2021;brak
2881;465;53;159;12.10.2020;brak
2882;496;241;81;22.07.2020;brak
2883;158;288;497;25.10.2020;brak
2884;452;28;246;27.04.2021;brak
2885;183;134;102;15.12.2020;brak
2886;457;234;54;20.09.2020;brak
2887;98;178;265;10.09.2020;brak
2888;178;69;19;15.03.2021;brak
2889;67;147;266;23.11.2020;brak
2890;20;295;45;16.01.2021;brak
2891;296;279;126;16.11.2020;brak
2892;340;41;318;28.04.2021;brak
2893;420;239;128;31.05.2020;brak
2894;219;116;33;07.04.2021;brak
2895;400;237;305;21.10.2020;brak
2896;309;233;3;10.01.2021;brak
2897;284;234;361;04.10.2020;brak
2898;473;257;385;12.12.2020;brak
2899;355;31;407;19.06.2020;brak
2900;103;299;173;24.01.2021;brak
2901;425;24;317;19.01.2021;brak
2902;316;97;299;25.08.2020;brak
2903;321;157;215;13.11.2020;brak
2904;171;294;42;02.12.2020;brak
2905;406;102;318;08.04.2021;brak
2906;215;6;118;15.06.2020;brak
2907;321;274;484;28.03.2021;brak
2908;48;238;69;05.05.2020;brak
2909;190;140;199;16.11.2020;brak
2910;414;114;172;22.10.2020;brak
2911;130;167;127;13.12.2020;brak
2912;478;278;74;10.08.2020;brak
2913;91;167;264;07.07.2020;brak
2914;361;188;375;04.04.2021;brak
2915;243;113;296;16.03.2021;brak
2916;397;191;331;15.01.2021;brak
2917;244;25;179;07.04.2021;brak
2918;290;283;382;18.05.2020;brak
2919;294;130;343;24.07.2020;brak
2920;215;165;486;19.08.2020;brak
2921;449;139;242;22.09.2020;brak
2922;62;70;189;09.12.2020;brak
2923;143;237;460;22.09.2020;brak
2924;152;94;353;19.09.2020;brak
2925;26;234;188;20.09.2020;brak
2926;266;251;139;03.06.2020;brak
2927;338;279;8;01.09.2020;brak
2928;200;167;147;28.05.2020;brak
2929;120;78;91;21.05.2020;brak
2930;102;197;142;01.08.2020;brak
2931;168;96;6;12.05.2020;brak
2932;362;84;402;19.05.2020;brak
2933;428;100;266;01.01.2021;brak
2934;137;93;245;06.07.2020;brak
2935;160;113;19;05.03.2021;brak
2936;367;130;222;21.02.2021;brak
2937;228;121;421;13.11.2020;brak
2938;133;159;186;16.10.2020;brak
2939;211;201;442;09.02.2021;brak
2940;124;123;54;07.11.2020;brak
2941;447;9;280;22.03.2021;brak
2942;51;81;387;01.03.2021;brak
2943;382;227;486;12.09.2020;brak
2944;325;161;67;23.11.2020;brak
2945;221;97;416;09.10.2020;brak
2946;312;151;405;23.08.2020;brak
2947;451;245;474;10.09.2020;brak
2948;167;223;123;21.11.2020;brak
2949;419;135;173;15.03.2021;brak
2950;10;201;53;05.11.2020;brak
2951;160;47;129;23.01.2021;brak
2952;368;171;282;06.07.2020;brak
2953;152;97;251;01.02.2021;brak
2954;428;47;401;11.10.2020;brak
2955;95;294;463;26.02.2021;brak
2956;495;254;153;08.09.2020;brak
2957;222;237;49;06.04.2021;brak
2958;325;195;232;14.09.2020;brak
2959;355;187;114;30.12.2020;brak
2960;392;90;393;15.05.2020;brak
2961;27;92;215;07.09.2020;brak
2962;499;77;408;06.05.2020;brak
2963;39;81;329;12.03.2021;brak
2964;342;227;310;15.07.2020;brak
2965;286;57;429;23.06.2020;brak
2966;65;10;23;05.05.2020;brak
2967;249;42;461;01.04.2021;brak
2968;155;43;194;19.10.2020;brak
2969;358;89;56;12.06.2020;brak
2970;477;247;378;30.04.2021;brak
2971;87;283;65;19.11.2020;brak
2972;131;214;444;27.01.2021;brak
2973;309;145;482;22.06.2020;brak
2974;464;110;51;05.12.2020;brak
2975;261;164;172;29.11.2020;brak
2976;87;71;411;04.09.2020;brak
2977;45;155;230;28.04.2021;brak
2978;1;268;256;01.07.2020;brak
2979;346;191;490;10.08.2020;brak
2980;440;244;422;03.11.2020;brak
2981;320;1;243;24.03.2021;brak
2982;329;222;158;22.08.2020;brak
2983;64;153;500;11.10.2020;brak
2984;305;116;475;27.07.2020;brak
2985;299;95;294;07.12.2020;brak
2986;294;208;203;04.01.2021;brak
2987;360;98;109;03.05.2021;brak
2988;51;16;364;24.03.2021;brak
2989;398;163;168;24.04.2021;brak
2990;15;9;361;25.09.2020;brak
2991;369;241;427;16.01.2021;brak
2992;452;257;273;26.09.2020;brak
2993;8;232;62;11.11.2020;brak
2994;192;57;242;29.11.2020;brak
2995;485;2;261;01.05.2021;brak
2996;80;107;387;17.04.2021;brak
2997;95;88;346;23.07.2020;brak
2998;322;161;323;07.06.2020;brak
2999;264;94;138;26.02.2021;brak
3000;428;224;269;22.04.2021;brak
3001;65;81;323;22.04.2021;brak
3002;377;14;132;28.04.2021;brak
3003;444;284;400;20.02.2021;brak
3004;69;105;436;07.04.2021;brak
3005;287;34;464;07.05.2020;brak
3006;461;78;417;24.05.2020;brak
3007;70;194;270;19.01.2021;brak
3008;271;132;351;10.05.2020;brak
3009;160;77;249;20.12.2020;brak
3010;365;144;200;02.06.2020;brak
3011;229;222;473;02.03.2021;brak
3012;244;21;197;06.12.2020;brak
3013;9;235;237;25.05.2020;brak
3014;168;201;166;13.05.2020;brak
3015;203;25;316;13.06.2020;brak
3016;355;177;253;01.06.2020;brak
3017;295;262;390;13.01.2021;brak
3018;392;262;44;17.03.2021;brak
3019;265;63;49;17.08.2020;brak
3020;422;165;168;13.04.2021;brak
3021;321;275;56;18.12.2020;brak
3022;206;115;398;14.08.2020;brak
3023;87;228;388;23.06.2020;brak
3024;47;153;498;20.04.2021;brak
3025;117;189;59;10.06.2020;brak
3026;337;284;283;11.01.2021;brak
3027;145;66;383;06.07.2020;brak
3028;366;240;59;02.04.2021;brak
3029;56;291;213;24.03.2021;brak
3030;117;211;399;27.03.2021;brak
3031;424;34;178;27.01.2021;brak
3032;382;296;475;14.12.2020;brak
3033;302;240;137;01.05.2021;brak
3034;415;89;81;23.07.2020;brak
3035;365;95;162;14.06.2020;brak
3036;223;80;333;20.12.2020;brak
3037;49;141;116;28.01.2021;brak
3038;22;74;143;28.02.2021;brak
3039;430;100;454;01.07.2020;brak
3040;289;47;416;07.06.2020;brak
3041;83;287;298;02.04.2021;brak
3042;294;9;309;12.02.2021;brak
3043;1;181;51;10.08.2020;brak
3044;468;48;228;26.04.2021;brak
3045;220;122;186;05.01.2021;brak
3046;95;166;339;15.02.2021;brak
3047;104;235;235;22.02.2021;brak
3048;366;117;57;11.12.2020;brak
3049;428;195;211;28.01.2021;brak
3050;52;51;435;22.11.2020;brak
3051;484;171;38;31.07.2020;brak
3052;375;124;482;03.11.2020;brak
3053;71;255;366;30.07.2020;brak
3054;351;122;234;16.03.2021;brak
3055;419;36;56;10.10.2020;brak
3056;354;246;202;19.06.2020;brak
3057;407;64;167;09.09.2020;brak
3058;102;210;452;28.12.2020;brak
3059;334;296;88;30.08.2020;brak
3060;418;107;62;28.03.2021;brak
3061;400;114;457;15.02.2021;brak
3062;285;170;304;23.06.2020;brak
3063;407;134;396;18.08.2020;brak
3064;131;146;154;06.05.2020;brak
3065;452;155;212;27.05.2020;brak
3066;439;38;386;27.03.2021;brak
3067;186;193;310;24.01.2021;brak
3068;302;216;415;28.04.2021;brak
3069;73;262;404;30.06.2020;brak
3070;11;191;198;11.03.2021;brak
3071;121;11;473;01.07.2020;brak
3072;304;242;93;12.10.2020;brak
3073;199;217;87;15.04.2021;brak
3074;414;163;470;20.04.2021;brak
3075;79;64;397;29.09.2020;brak
3076;477;193;296;31.03.2021;brak
3077;300;110;55;20.11.2020;brak
3078;75;115;462;22.05.2020;brak
3079;6;156;114;24.04.2021;brak
3080;10;234;300;15.06.2020;brak
3081;235;72;100;01.04.2021;brak
3082;133;180;212;15.03.2021;brak
3083;353;19;43;01.02.2021;brak
3084;241;81;371;08.01.2021;brak
3085;45;153;220;29.04.2021;brak
3086;466;69;211;23.08.2020;brak
3087;44;260;75;03.09.2020;brak
3088;88;88;77;02.05.2021;brak
3089;68;153;321;02.10.2020;brak
3090;147;23;25;18.09.2020;brak
3091;134;67;256;10.05.2020;brak
3092;318;35;13;06.03.2021;brak
3093;187;248;460;22.02.2021;brak
3094;372;74;463;01.11.2020;brak
3095;344;223;377;27.06.2020;brak
3096;28;101;234;29.06.2020;brak
3097;485;55;53;19.10.2020;brak
3098;5;252;103;23.05.2020;brak
3099;429;4;294;25.08.2020;brak
3100;231;76;119;11.02.2021;brak
3101;455;194;73;22.08.2020;brak
3102;177;205;91;05.11.2020;brak
3103;165;52;219;14.02.2021;brak
3104;221;237;157;29.09.2020;brak
3105;23;168;190;01.12.2020;brak
3106;293;18;205;12.11.2020;brak
3107;359;251;181;21.08.2020;brak
3108;390;48;173;28.09.2020;brak
3109;467;24;235;26.06.2020;brak
3110;423;256;469;04.11.2020;brak
3111;254;219;476;22.02.2021;brak
3112;10;68;95;06.09.2020;brak
3113;75;277;242;14.03.2021;brak
3114;256;72;251;26.04.2021;brak
3115;99;62;432;04.10.2020;brak
3116;136;219;146;18.01.2021;brak
3117;185;103;153;04.06.2020;brak
3118;336;141;198;29.05.2020;brak
3119;337;29;197;23.07.2020;brak
3120;118;83;153;23.02.2021;brak
3121;341;49;167;19.02.2021;brak
3122;81;280;141;28.05.2020;brak
3123;225;100;65;11.10.2020;brak
3124;488;205;269;23.04.2021;brak
3125;325;260;129;01.05.2021;brak
3126;316;193;483;03.11.2020;brak
3127;33;263;311;09.05.2020;brak
3128;352;7;348;19.10.2020;brak
3129;471;18;476;03.08.2020;brak
3130;277;117;39;29.12.2020;brak
3131;397;203;476;02.08.2020;brak
3132;15;126;449;30.06.2020;brak
3133;258;220;451;25.08.2020;brak
3134;380;167;493;27.04.2021;brak
3135;457;290;213;03.12.2020;brak
3136;497;13;231;16.06.2020;brak
3137;82;142;256;13.08.2020;brak
3138;415;157;29;04.05.2020;brak
3139;279;152;402;20.12.2020;brak
3140;65;202;273;21.07.2020;brak
3141;345;144;169;19.10.2020;brak
3142;8;204;247;21.07.2020;brak
3143;81;94;230;16.05.2020;brak
3144;197;217;500;02.05.2021;brak
3145;208;187;192;11.04.2021;brak
3146;362;128;360;12.09.2020;brak
3147;276;73;222;01.02.2021;brak
3148;308;112;308;02.01.2021;brak
3149;136;218;178;24.12.2020;brak
3150;156;229;176;31.05.2020;brak
3151;444;98;433;25.05.2020;brak
3152;153;218;195;22.04.2021;brak
3153;36;29;133;27.08.2020;brak
3154;274;30;29;10.06.2020;brak
3155;334;237;232;20.12.2020;brak
3156;144;237;480;15.03.2021;brak
3157;209;232;108;14.01.2021;brak
3158;399;138;457;17.07.2020;brak
3159;25;275;158;16.08.2020;brak
3160;251;213;314;05.12.2020;brak
3161;126;263;458;21.06.2020;brak
3162;154;157;231;21.07.2020;brak
3163;20;34;236;05.05.2020;brak
3164;47;75;164;21.12.2020;brak
3165;13;215;423;19.06.2020;brak
3166;385;146;31;04.04.2021;brak
3167;103;248;300;05.04.2021;brak
3168;115;196;439;16.04.2021;brak
3169;367;241;168;04.10.2020;brak
3170;389;57;307;21.10.2020;brak
3171;373;120;242;28.01.2021;brak
3172;348;171;388;09.04.2021;brak
3173;242;219;389;16.08.2020;brak
3174;168;191;21;03.11.2020;brak
3175;39;97;405;27.02.2021;brak
3176;407;79;439;29.05.2020;brak
3177;5;164;209;18.11.2020;brak
3178;376;52;9;30.01.2021;brak
3179;468;96;395;16.10.2020;brak
3180;444;115;247;03.08.2020;brak
3181;5;116;345;27.09.2020;brak
3182;284;266;56;04.11.2020;brak
3183;269;212;447;17.07.2020;brak
3184;345;67;217;20.01.2021;brak
3185;322;93;16;23.05.2020;brak
3186;373;275;142;11.01.2021;brak
3187;488;159;182;25.07.2020;brak
3188;99;110;100;15.08.2020;brak
3189;49;241;495;16.11.2020;brak
3190;198;172;370;11.01.2021;brak
3191;298;185;24;26.06.2020;brak
3192;100;54;342;16.12.2020;brak
3193;399;120;496;05.05.2020;brak
3194;227;50;352;26.07.2020;brak
3195;196;35;408;03.05.2021;brak
3196;204;199;409;05.06.2020;brak
3197;382;14;100;22.11.2020;brak
3198;149;69;139;04.11.2020;brak
3199;211;246;132;18.06.2020;brak
3200;394;294;434;20.06.2020;brak
3201;51;117;412;20.07.2020;brak
3202;93;91;258;06.08.2020;brak
3203;300;38;115;02.12.2020;brak
3204;367;136;65;06.05.2020;brak
3205;421;121;88;18.11.2020;brak
3206;378;85;378;04.09.2020;brak
3207;141;69;126;27.08.2020;brak
3208;182;255;163;28.09.2020;brak
3209;213;108;431;29.10.2020;brak
3210;485;246;168;05.07.2020;brak
3211;450;261;134;08.02.2021;brak
3212;375;246;448;01.08.2020;brak
3213;484;48;57;04.05.2020;brak
3214;425;65;365;20.08.2020;brak
3215;466;222;66;21.12.2020;brak
3216;452;86;156;27.11.2020;brak
3217;110;244;167;20.05.2020;brak
3218;394;25;418;22.10.2020;brak
3219;218;70;329;28.03.2021;brak
3220;46;283;219;24.07.2020;brak
3221;424;205;261;22.07.2020;brak
3222;132;293;201;12.03.2021;brak
3223;243;66;474;21.07.2020;brak
3224;257;271;241;22.09.2020;brak
3225;445;46;336;27.02.2021;brak
3226;54;90;34;21.09.2020;brak
3227;40;243;294;05.05.2020;brak
3228;430;287;453;18.10.2020;brak
3229;199;11;325;12.01.2021;brak
3230;114;187;339;25.04.2021;brak
3231;25;300;122;19.09.2020;brak
3232;395;16;355;03.06.2020;brak
3233;179;11;233;08.01.2021;brak
3234;378;258;63;08.01.2021;brak
3235;264;181;320;16.10.2020;brak
3236;301;64;209;28.05.2020;brak
3237;229;245;87;06.03.2021;brak
3238;473;52;491;04.09.2020;brak
3239;65;23;454;20.04.2021;brak
3240;359;114;276;19.02.2021;brak
3241;32;37;117;07.02.2021;brak
3242;366;259;245;22.12.2020;brak
3243;358;128;411;20.12.2020;brak
3244;272;282;362;04.12.2020;brak
3245;162;54;271;14.11.2020;brak
3246;90;10;420;14.11.2020;brak
3247;4;227;203;08.07.2020;brak
3248;179;128;223;26.12.2020;brak
3249;442;211;27;23.05.2020;brak
3250;171;176;416;07.02.2021;brak
3251;68;262;454;20.11.2020;brak
3252;49;25;460;21.11.2020;brak
3253;273;46;108;26.10.2020;brak
3254;266;132;398;07.04.2021;brak
3255;149;116;6;27.08.2020;brak
3256;237;208;310;06.08.2020;brak
3257;494;246;67;07.09.2020;brak
3258;184;168;220;29.11.2020;brak
3259;345;124;415;23.05.2020;brak
3260;114;59;220;20.12.2020;brak
3261;172;112;435;17.11.2020;brak
3262;411;221;96;09.05.2020;brak
3263;328;241;159;08.11.2020;brak
3264;23;12;456;19.04.2021;brak
3265;89;225;491;25.08.2020;brak
3266;32;172;76;27.05.2020;brak
3267;347;256;217;26.07.2020;brak
3268;481;160;191;27.04.2021;brak
3269;188;11;325;25.06.2020;brak
3270;57;170;344;12.07.2020;brak
3271;492;113;304;24.02.2021;brak
3272;267;139;301;14.08.2020;brak
3273;15;237;104;22.04.2021;brak
3274;316;77;172;26.11.2020;brak
3275;392;246;391;24.03.2021;brak
3276;6;171;300;02.01.2021;brak
3277;6;234;236;14.09.2020;brak
3278;160;140;387;14.09.2020;brak
3279;242;273;149;16.04.2021;brak
3280;384;100;97;11.02.2021;brak
3281;67;43;378;22.05.2020;brak
3282;499;289;134;29.09.2020;brak
3283;461;66;18;01.05.2021;brak
3284;423;82;24;22.01.2021;brak
3285;336;99;39;03.12.2020;brak
3286;492;278;269;30.04.2021;brak
3287;223;37;153;04.09.2020;brak
3288;428;116;314;20.04.2021;brak
3289;191;166;48;14.05.2020;brak
3290;351;147;394;25.01.2021;brak
3291;249;264;357;14.04.2021;brak
3292;175;298;374;04.06.2020;brak
3293;374;274;288;30.03.2021;brak
3294;353;269;367;13.11.2020;brak
3295;426;229;218;30.12.2020;brak
3296;422;161;473;28.12.2020;brak
3297;371;245;118;17.06.2020;brak
3298;479;183;91;26.12.2020;brak
3299;59;198;422;18.08.2020;brak
3300;469;8;279;09.08.2020;brak
3301;322;227;36;14.02.2021;brak
3302;139;44;108;16.11.2020;brak
3303;263;247;234;02.05.2021;brak
3304;252;283;488;27.08.2020;brak
3305;399;251;213;18.12.2020;brak
3306;398;69;462;20.07.2020;brak
3307;199;230;401;21.01.2021;brak
3308;66;215;66;12.09.2020;brak
3309;52;9;369;26.12.2020;brak
3310;470;192;473;20.04.2021;brak
3311;435;295;468;14.09.2020;brak
3312;332;263;415;27.08.2020;brak
3313;495;172;65;06.09.2020;brak
3314;151;62;491;30.03.2021;brak
3315;307;2;203;02.12.2020;brak
3316;176;190;130;28.10.2020;brak
3317;393;262;160;28.01.2021;brak
3318;158;264;140;07.03.2021;brak
3319;266;7;371;09.04.2021;brak
3320;452;181;210;30.07.2020;brak
3321;184;78;301;17.04.2021;brak
3322;133;270;210;12.03.2021;brak
3323;269;124;426;03.08.2020;brak
3324;291;202;318;31.08.2020;brak
3325;118;178;407;15.12.2020;brak
3326;114;263;454;20.02.2021;brak
3327;82;197;235;08.06.2020;brak
3328;147;73;400;05.11.2020;brak
3329;55;130;10;13.08.2020;brak
3330;318;236;296;21.04.2021;brak
3331;468;187;412;08.10.2020;brak
3332;60;151;38;01.04.2021;brak
3333;274;197;201;14.11.2020;brak
3334;120;107;262;29.07.2020;brak
3335;368;270;26;07.08.2020;brak
3336;456;39;427;24.03.2021;brak
3337;234;236;220;17.11.2020;brak
3338;409;69;416;12.09.2020;brak
3339;118;156;299;14.01.2021;brak
3340;161;139;24;10.04.2021;brak
3341;373;126;492;27.06.2020;brak
3342;106;122;45;03.12.2020;brak
3343;226;145;91;04.08.2020;brak
3344;235;56;287;31.10.2020;brak
3345;158;166;258;07.06.2020;brak
3346;115;184;72;12.10.2020;brak
3347;408;128;127;31.12.2020;brak
3348;287;186;4;02.08.2020;brak
3349;380;298;82;25.06.2020;brak
3350;434;219;66;09.09.2020;brak
3351;354;226;482;05.04.2021;brak
3352;497;236;283;22.02.2021;brak
3353;451;35;43;15.01.2021;brak
3354;456;21;495;04.02.2021;brak
3355;451;107;434;23.06.2020;brak
3356;439;175;141;19.03.2021;brak
3357;339;65;439;27.08.2020;brak
3358;316;230;372;08.12.2020;brak
3359;396;49;479;12.01.2021;brak
3360;10;119;180;30.09.2020;brak
3361;104;177;389;03.02.2021;brak
3362;100;144;390;18.06.2020;brak
3363;77;67;431;21.02.2021;brak
3364;313;144;42;05.03.2021;brak
3365;88;128;427;26.07.2020;brak
3366;23;26;278;14.01.2021;brak
3367;254;142;251;11.01.2021;brak
3368;78;179;366;03.09.2020;brak
3369;238;170;449;15.09.2020;brak
3370;3;287;437;31.08.2020;brak
3371;139;123;5;10.10.2020;brak
3372;227;256;364;29.11.2020;brak
3373;477;52;437;01.02.2021;brak
3374;52;150;327;16.06.2020;brak
3375;266;81;76;27.03.2021;brak
3376;235;113;462;27.11.2020;brak
3377;106;135;261;14.10.2020;brak
3378;133;97;37;04.02.2021;brak
3379;352;49;89;25.09.2020;brak
3380;248;51;118;18.12.2020;brak
3381;447;76;377;25.03.2021;brak
3382;35;107;188;17.10.2020;brak
3383;332;201;204;05.08.2020;brak
3384;93;253;311;07.05.2020;brak
3385;399;248;29;05.09.2020;brak
3386;33;244;220;24.07.2020;brak
3387;401;135;472;15.01.2021;brak
3388;477;48;109;20.03.2021;brak
3389;36;119;240;27.08.2020;brak
3390;7;57;7;27.01.2021;brak
3391;481;179;256;08.07.2020;brak
3392;40;229;220;15.05.2020;brak
3393;324;2;186;02.06.2020;brak
3394;359;100;56;24.11.2020;brak
3395;140;38;313;19.09.2020;brak
3396;284;108;88;08.06.2020;brak
3397;359;269;106;02.09.2020;brak
3398;298;191;416;23.02.2021;brak
3399;137;274;161;17.01.2021;brak
3400;260;52;398;13.07.2020;brak
3401;430;72;309;16.05.2020;brak
3402;273;162;222;21.11.2020;brak
3403;11;203;334;21.10.2020;brak
3404;33;259;462;08.01.2021;brak
3405;233;219;260;16.04.2021;brak
3406;199;194;104;04.12.2020;brak
3407;53;289;117;24.04.2021;brak
3408;333;28;262;21.07.2020;brak
3409;493;248;332;12.10.2020;brak
3410;87;102;216;11.02.2021;brak
3411;351;238;167;03.11.2020;brak
3412;391;245;300;05.09.2020;brak
3413;435;188;286;04.10.2020;brak
3414;284;175;80;25.02.2021;brak
3415;354;165;265;23.09.2020;brak
3416;214;296;388;09.09.2020;brak
3417;277;162;391;18.01.2021;brak
3418;117;145;198;01.07.2020;brak
3419;361;289;31;11.02.2021;brak
3420;378;251;485;08.07.2020;brak
3421;373;96;203;29.10.2020;brak
3422;279;23;83;23.05.2020;brak
3423;61;206;389;28.11.2020;brak
3424;195;29;196;09.03.2021;brak
3425;180;178;317;17.08.2020;brak
3426;13;96;337;15.06.2020;brak
3427;382;127;458;27.02.2021;brak
3428;355;55;354;28.10.2020;brak
3429;151;38;337;17.05.2020;brak
3430;359;21;277;30.09.2020;brak
3431;358;145;58;27.05.2020;brak
3432;189;270;325;19.04.2021;brak
3433;169;254;263;31.12.2020;brak
3434;222;48;488;19.07.2020;brak
3435;300;271;129;22.01.2021;brak
3436;293;275;121;08.12.2020;brak
3437;308;252;85;23.05.2020;brak
3438;408;191;214;11.08.2020;brak
3439;191;32;42;15.01.2021;brak
3440;116;189;190;17.04.2021;brak
3441;202;88;364;16.12.2020;brak
3442;111;261;265;28.09.2020;brak
3443;377;240;147;21.03.2021;brak
3444;335;167;266;27.02.2021;brak
3445;18;64;146;07.09.2020;brak
3446;66;160;194;01.07.2020;brak
3447;459;205;191;21.11.2020;brak
3448;414;157;84;07.07.2020;brak
3449;195;94;213;01.12.2020;brak
3450;355;7;193;03.12.2020;brak
3451;281;80;208;11.03.2021;brak
3452;97;93;366;04.08.2020;brak
3453;317;288;333;14.10.2020;brak
3454;306;164;304;31.10.2020;brak
3455;215;262;438;03.09.2020;brak
3456;295;135;270;02.07.2020;brak
3457;51;4;280;29.11.2020;brak
3458;410;235;233;22.07.2020;brak
3459;464;284;199;25.05.2020;brak
3460;215;241;20;11.06.2020;brak
3461;254;126;339;09.09.2020;brak
3462;403;254;227;16.01.2021;brak
3463;493;246;337;07.01.2021;brak
3464;80;106;48;29.03.2021;brak
3465;278;212;445;26.11.2020;brak
3466;451;219;167;11.09.2020;brak
