id_sprzedaz;id_sklep;id_czas;id_zamowienie;koszt_calkowity;data_dostarczenia;kod
2296;30;161;2296;3365;30.04.2020;
2297;49;497;2297;9138;11.01.2021;
2298;26;297;2298;7542;20.06.2020;
2299;27;125;2299;1017;23.09.2020;
2300;36;259;2300;1697;26.04.2021;
2301;16;325;2301;6265;29.11.2020;
2302;33;302;2302;6067;01.03.2021;
2303;81;175;2303;3085;30.01.2021;
2304;81;107;2304;5027;07.03.2021;
2305;46;486;2305;9766;23.07.2020;
2306;60;348;2306;2805;05.05.2020;
2307;57;478;2307;2065;16.06.2020;
2308;30;433;2308;424;29.08.2020;
2309;14;234;2309;8368;19.02.2021;
2310;55;427;2310;2518;05.07.2020;
2311;82;400;2311;3453;12.05.2020;
2312;15;72;2312;330;13.01.2021;
2313;70;466;2313;5461;12.12.2020;
2314;84;174;2314;1216;28.11.2020;
2315;91;32;2315;3446;16.11.2020;
2316;67;107;2316;503;01.11.2020;
2317;57;382;2317;9769;03.08.2020;
2318;46;233;2318;719;15.08.2020;
2319;81;326;2319;1892;21.01.2021;
2320;51;396;2320;2210;25.04.2021;
2321;12;114;2321;9292;14.07.2020;
2322;48;96;2322;1795;29.11.2020;
2323;44;496;2323;7894;18.06.2020;
2324;59;186;2324;8320;10.05.2020;
2325;82;374;2325;8555;15.07.2020;
2326;15;213;2326;8512;20.07.2020;
2327;11;480;2327;6672;07.09.2020;
2328;38;232;2328;651;30.08.2020;
2329;18;434;2329;5105;24.09.2020;
2330;82;431;2330;2760;18.01.2021;
2331;15;127;2331;3804;12.09.2020;
2332;80;333;2332;4425;19.02.2021;
2333;84;216;2333;2438;05.12.2020;
2334;83;63;2334;2172;12.02.2021;
2335;69;5;2335;3197;01.05.2020;
2336;81;423;2336;6615;20.08.2020;
2337;10;482;2337;3445;24.05.2020;
2338;15;349;2338;122;06.05.2020;
2339;83;30;2339;4055;14.11.2020;
2340;80;187;2340;7459;09.10.2020;
2341;80;56;2341;2177;01.07.2020;
2342;51;261;2342;4164;03.07.2020;
2343;49;225;2343;9468;08.04.2021;
2344;31;227;2344;7244;18.11.2020;
2345;12;195;2345;1722;25.07.2020;
2346;50;472;2346;5398;26.06.2020;
2347;36;44;2347;2404;01.01.2021;
2348;26;129;2348;7217;08.01.2021;
2349;85;472;2349;7602;02.04.2021;
2350;75;237;2350;3154;17.11.2020;
2351;14;296;2351;1689;16.01.2021;
2352;63;253;2352;1549;23.05.2020;
2353;52;376;2353;9733;24.05.2020;
2354;10;421;2354;8228;21.03.2021;
2355;8;197;2355;4017;06.11.2020;
2356;37;257;2356;8028;10.09.2020;
2357;76;453;2357;3083;03.07.2020;
2358;37;330;2358;9205;15.02.2021;
2359;29;457;2359;7150;21.01.2021;
2360;35;394;2360;8876;31.07.2020;
2361;63;174;2361;9329;16.07.2020;
2362;73;464;2362;2320;27.08.2020;
2363;77;410;2363;7135;27.08.2020;
2364;26;293;2364;657;27.10.2020;
2365;3;307;2365;5139;20.02.2021;
2366;12;442;2366;9330;05.05.2020;
2367;41;497;2367;6799;19.01.2021;
2368;39;51;2368;7476;30.12.2020;
2369;43;408;2369;4582;21.04.2021;
2370;85;324;2370;2603;27.08.2020;
2371;84;220;2371;1623;13.08.2020;
2372;77;358;2372;4047;14.09.2020;
2373;77;31;2373;7324;02.10.2020;
2374;31;94;2374;1826;02.04.2021;
2375;54;243;2375;7397;30.05.2020;
2376;44;175;2376;8806;15.02.2021;
2377;34;462;2377;9549;13.06.2020;
2378;77;246;2378;7308;17.04.2021;
2379;54;261;2379;3549;06.06.2020;
2380;47;7;2380;8369;18.11.2020;
2381;91;388;2381;6385;21.04.2021;
2382;33;6;2382;2253;15.04.2021;
2383;92;147;2383;4027;01.05.2020;
2384;27;269;2384;498;29.10.2020;
2385;7;469;2385;3296;23.06.2020;
2386;84;87;2386;1952;04.04.2021;
2387;23;331;2387;2839;27.02.2021;
2388;82;428;2388;2595;19.03.2021;
2389;12;461;2389;599;15.09.2020;
2390;75;97;2390;9660;30.07.2020;
2391;14;166;2391;6928;09.08.2020;
2392;37;212;2392;3013;27.07.2020;
2393;80;438;2393;7441;18.10.2020;
2394;50;179;2394;227;30.09.2020;
2395;91;50;2395;5257;21.07.2020;
2396;19;153;2396;9993;13.08.2020;
2397;35;309;2397;4837;27.08.2020;
2398;58;331;2398;3198;20.08.2020;
2399;33;347;2399;7583;28.05.2020;
2400;5;500;2400;5374;08.05.2020;
2401;60;34;2401;8771;03.06.2020;
2402;14;442;2402;1978;15.11.2020;
2403;71;360;2403;737;28.11.2020;
2404;99;483;2404;9626;29.07.2020;
2405;92;239;2405;6054;22.11.2020;
2406;35;492;2406;1330;30.04.2020;
2407;22;79;2407;8510;08.09.2020;
2408;44;76;2408;9758;01.03.2021;
2409;50;356;2409;5379;15.06.2020;
2410;42;308;2410;7180;29.11.2020;
2411;73;192;2411;7240;03.04.2021;
2412;23;302;2412;4617;10.03.2021;
2413;39;317;2413;5100;17.09.2020;
2414;6;397;2414;8954;04.10.2020;
2415;3;9;2415;8624;05.01.2021;
2416;10;412;2416;6857;12.12.2020;
2417;30;411;2417;1674;19.10.2020;
2418;84;98;2418;1698;13.11.2020;
2419;50;304;2419;2871;11.10.2020;
2420;11;196;2420;1241;17.04.2021;
2421;98;494;2421;8856;03.10.2020;
2422;96;442;2422;6264;09.01.2021;
2423;58;234;2423;9926;15.10.2020;
2424;33;208;2424;417;01.10.2020;
2425;2;34;2425;4163;24.01.2021;
2426;98;237;2426;5973;23.12.2020;
2427;53;218;2427;4395;26.07.2020;
2428;85;82;2428;3781;22.02.2021;
2429;94;129;2429;5819;16.06.2020;
2430;49;279;2430;1572;10.12.2020;
2431;80;323;2431;7351;01.07.2020;
2432;60;264;2432;1511;14.12.2020;
2433;79;355;2433;308;08.07.2020;
2434;16;273;2434;2559;05.10.2020;
2435;55;413;2435;1875;24.08.2020;
2436;67;2;2436;8316;31.07.2020;
2437;16;299;2437;5798;05.08.2020;
2438;68;492;2438;5209;18.04.2021;
2439;86;233;2439;3480;26.03.2021;
2440;88;61;2440;7049;02.09.2020;
2441;32;77;2441;7846;03.09.2020;
2442;92;31;2442;6779;16.12.2020;
2443;100;290;2443;1106;22.02.2021;
2444;35;179;2444;2847;28.02.2021;
2445;65;194;2445;9284;25.07.2020;
2446;68;108;2446;3033;19.07.2020;
2447;18;202;2447;6778;17.02.2021;
2448;34;61;2448;5560;24.12.2020;
2449;88;252;2449;792;16.03.2021;
2450;72;399;2450;2631;22.02.2021;
2451;86;390;2451;7655;27.08.2020;
2452;72;1;2452;9094;11.05.2020;
2453;50;430;2453;163;06.07.2020;
2454;29;105;2454;2485;24.11.2020;
2455;33;265;2455;1362;08.02.2021;
2456;97;436;2456;3254;01.11.2020;
2457;29;241;2457;6190;15.12.2020;
2458;81;496;2458;219;13.09.2020;
2459;64;401;2459;6211;17.04.2021;
2460;2;427;2460;1819;06.03.2021;
2461;76;447;2461;2093;23.11.2020;
2462;23;48;2462;3412;17.07.2020;
2463;38;404;2463;4045;19.10.2020;
2464;67;486;2464;3379;27.05.2020;
2465;70;102;2465;1032;24.07.2020;
2466;50;232;2466;7581;09.04.2021;
2467;53;86;2467;3960;15.09.2020;
2468;36;229;2468;3763;21.10.2020;
2469;35;273;2469;7439;09.06.2020;
2470;21;200;2470;2690;15.12.2020;
2471;31;415;2471;2231;04.05.2020;
2472;79;103;2472;1912;24.06.2020;
2473;34;116;2473;7863;14.01.2021;
2474;26;332;2474;6599;20.11.2020;
2475;27;255;2475;3364;05.07.2020;
2476;99;239;2476;6863;16.10.2020;
2477;26;415;2477;3060;10.03.2021;
2478;92;468;2478;9026;09.04.2021;
2479;35;29;2479;8533;29.12.2020;
2480;72;105;2480;7653;04.07.2020;
2481;79;226;2481;5386;11.10.2020;
2482;1;262;2482;7899;06.03.2021;
2483;25;7;2483;7511;22.12.2020;
2484;36;307;2484;8936;07.02.2021;
2485;31;280;2485;409;13.11.2020;
2486;4;363;2486;7115;08.08.2020;
2487;63;22;2487;4748;08.06.2020;
2488;22;155;2488;6823;06.02.2021;
2489;46;382;2489;7549;19.07.2020;
2490;12;29;2490;402;01.03.2021;
2491;29;210;2491;7331;30.12.2020;
2492;14;77;2492;4798;06.04.2021;
2493;91;474;2493;6241;12.09.2020;
2494;82;107;2494;1729;05.04.2021;
2495;75;230;2495;3190;14.09.2020;
2496;85;285;2496;9001;29.10.2020;
2497;97;79;2497;1016;14.03.2021;
2498;30;352;2498;8423;19.09.2020;
2499;52;61;2499;6846;27.03.2021;
2500;53;263;2500;6626;19.10.2020;
2501;99;493;2501;984;06.01.2021;
2502;32;286;2502;1085;02.12.2020;
2503;53;493;2503;326;28.01.2021;
2504;38;64;2504;3813;17.10.2020;
2505;68;217;2505;9315;21.02.2021;
2506;70;119;2506;5127;11.09.2020;
2507;69;296;2507;9928;24.02.2021;
2508;2;211;2508;4464;06.06.2020;
2509;70;469;2509;1349;20.02.2021;
2510;16;369;2510;4267;31.12.2020;
2511;20;255;2511;1993;08.11.2020;
2512;95;449;2512;2101;14.08.2020;
2513;98;478;2513;3724;26.04.2021;
2514;36;421;2514;4822;13.12.2020;
2515;88;115;2515;1441;16.04.2021;
2516;56;405;2516;8688;09.06.2020;
2517;54;199;2517;1786;06.04.2021;
2518;27;259;2518;3709;26.04.2021;
2519;96;249;2519;6099;08.09.2020;
2520;95;317;2520;1786;31.12.2020;
2521;48;150;2521;3072;30.01.2021;
2522;54;15;2522;5409;07.08.2020;
2523;98;472;2523;8144;04.07.2020;
2524;93;128;2524;810;15.06.2020;
2525;29;35;2525;4801;27.07.2020;
2526;76;416;2526;7552;25.05.2020;
2527;50;191;2527;9555;21.12.2020;
2528;19;74;2528;6438;28.10.2020;
2529;55;216;2529;2662;04.02.2021;
2530;12;184;2530;4025;23.09.2020;
2531;73;101;2531;7838;08.02.2021;
2532;42;384;2532;9897;18.08.2020;
2533;9;410;2533;2503;22.06.2020;
2534;28;297;2534;3003;08.10.2020;
2535;82;344;2535;5649;27.04.2021;
2536;70;377;2536;9232;29.12.2020;
2537;13;237;2537;2514;05.04.2021;
2538;16;263;2538;6487;15.12.2020;
2539;46;471;2539;5837;28.09.2020;
2540;40;265;2540;6502;23.04.2021;
2541;40;99;2541;7296;05.08.2020;
2542;2;127;2542;4780;29.03.2021;
2543;43;353;2543;427;10.08.2020;
2544;31;164;2544;4441;22.02.2021;
2545;51;17;2545;9561;02.06.2020;
2546;42;70;2546;6635;24.08.2020;
2547;11;19;2547;6746;31.07.2020;
2548;24;12;2548;2818;29.09.2020;
2549;21;253;2549;2517;18.03.2021;
2550;38;482;2550;1747;26.05.2020;
2551;69;103;2551;2242;19.10.2020;
2552;80;429;2552;2580;24.11.2020;
2553;66;215;2553;3569;23.10.2020;
2554;33;74;2554;3218;01.06.2020;
2555;93;261;2555;3791;25.06.2020;
2556;94;286;2556;8014;08.01.2021;
2557;70;193;2557;7102;03.06.2020;
2558;82;457;2558;7853;17.06.2020;
2559;23;387;2559;3463;29.01.2021;
2560;12;408;2560;1773;16.02.2021;
2561;86;223;2561;8002;22.10.2020;
2562;56;92;2562;896;12.04.2021;
2563;3;487;2563;3296;04.06.2020;
2564;90;248;2564;8746;22.04.2021;
2565;1;46;2565;6316;07.09.2020;
2566;77;49;2566;9331;11.10.2020;
2567;53;83;2567;2698;13.10.2020;
2568;82;389;2568;8440;11.12.2020;
2569;88;68;2569;3850;25.01.2021;
2570;84;107;2570;5692;17.05.2020;
2571;69;153;2571;7226;30.03.2021;
2572;98;340;2572;5478;08.02.2021;
2573;18;402;2573;6077;13.04.2021;
2574;36;137;2574;1170;23.03.2021;
2575;42;484;2575;1214;03.08.2020;
2576;20;40;2576;9660;05.08.2020;
2577;45;167;2577;158;10.01.2021;
2578;56;358;2578;2524;06.07.2020;
2579;67;204;2579;6815;21.02.2021;
2580;36;233;2580;6343;16.09.2020;
2581;97;277;2581;4534;11.06.2020;
2582;84;157;2582;3305;27.04.2021;
2583;42;336;2583;248;19.04.2021;
2584;51;97;2584;7752;03.06.2020;
2585;57;66;2585;4556;24.12.2020;
2586;33;457;2586;2941;12.05.2020;
2587;95;332;2587;9087;26.06.2020;
2588;34;227;2588;1895;16.01.2021;
2589;65;251;2589;213;04.12.2020;
2590;15;466;2590;3124;31.01.2021;
2591;65;228;2591;5113;27.07.2020;
2592;28;299;2592;2935;03.04.2021;
2593;13;190;2593;4923;27.12.2020;
2594;2;274;2594;114;26.03.2021;
2595;84;279;2595;9479;07.08.2020;
2596;43;432;2596;1226;18.06.2020;
2597;19;2;2597;452;06.09.2020;
2598;24;131;2598;470;30.07.2020;
2599;56;179;2599;4482;07.08.2020;
2600;82;447;2600;4273;18.05.2020;
2601;51;208;2601;6980;19.04.2021;
2602;37;487;2602;6621;28.12.2020;
2603;23;342;2603;4441;18.11.2020;
2604;44;153;2604;9537;16.05.2020;
2605;17;290;2605;1885;29.11.2020;
2606;9;382;2606;3914;15.02.2021;
2607;94;498;2607;2082;16.08.2020;
2608;81;176;2608;4135;27.09.2020;
2609;93;9;2609;5767;30.11.2020;
2610;93;440;2610;6585;30.07.2020;
2611;88;28;2611;4415;13.02.2021;
2612;66;12;2612;2912;20.07.2020;
2613;89;12;2613;6782;26.07.2020;
2614;53;427;2614;7282;08.05.2020;
2615;63;339;2615;3175;03.04.2021;
2616;37;218;2616;514;20.08.2020;
2617;95;46;2617;6312;28.02.2021;
2618;50;105;2618;5853;01.06.2020;
2619;34;173;2619;9256;12.12.2020;
2620;3;171;2620;5290;19.09.2020;
2621;88;450;2621;4563;12.05.2020;
2622;28;483;2622;6577;18.01.2021;
2623;60;43;2623;8422;13.03.2021;
2624;38;134;2624;2462;25.05.2020;
2625;89;159;2625;7632;23.10.2020;
2626;9;231;2626;9981;08.03.2021;
2627;37;137;2627;5406;08.07.2020;
2628;18;473;2628;5558;11.11.2020;
2629;97;486;2629;801;16.11.2020;
2630;55;500;2630;8544;14.03.2021;
2631;91;444;2631;5258;31.01.2021;
2632;63;498;2632;4986;06.10.2020;
2633;63;121;2633;2452;14.12.2020;
2634;12;388;2634;1586;29.01.2021;
2635;34;430;2635;383;06.06.2020;
2636;31;292;2636;3854;07.09.2020;
2637;40;102;2637;628;20.03.2021;
2638;54;272;2638;652;10.04.2021;
2639;93;125;2639;5049;31.07.2020;
2640;18;205;2640;6904;07.03.2021;
2641;69;81;2641;463;17.02.2021;
2642;72;150;2642;2002;07.12.2020;
2643;34;414;2643;9438;06.01.2021;
2644;7;348;2644;9518;11.01.2021;
2645;78;160;2645;421;18.07.2020;
2646;39;475;2646;5189;23.01.2021;
2647;17;116;2647;6802;27.01.2021;
2648;61;265;2648;7877;15.12.2020;
2649;3;252;2649;9571;09.11.2020;
2650;21;411;2650;5462;29.03.2021;
2651;89;165;2651;2333;03.10.2020;
2652;79;18;2652;8547;25.04.2021;
2653;18;270;2653;2356;05.09.2020;
2654;46;307;2654;6010;06.11.2020;
2655;48;99;2655;8382;23.10.2020;
2656;37;196;2656;3668;14.06.2020;
2657;23;356;2657;2946;01.05.2020;
2658;57;475;2658;5409;20.01.2021;
2659;72;38;2659;3224;08.05.2020;
2660;28;443;2660;2681;23.10.2020;
2661;15;297;2661;9373;02.10.2020;
2662;25;278;2662;7394;06.07.2020;
2663;75;165;2663;3646;26.03.2021;
2664;33;188;2664;9749;21.02.2021;
2665;26;375;2665;8681;01.03.2021;
2666;53;336;2666;7867;19.09.2020;
2667;12;73;2667;7078;26.08.2020;
2668;10;449;2668;1247;15.05.2020;
2669;39;56;2669;7699;04.08.2020;
2670;35;304;2670;958;25.02.2021;
2671;31;465;2671;1661;07.03.2021;
2672;93;230;2672;9132;05.02.2021;
2673;81;93;2673;5173;19.03.2021;
2674;3;335;2674;7424;14.05.2020;
2675;45;403;2675;2005;14.09.2020;
2676;27;121;2676;3011;30.03.2021;
2677;10;288;2677;2579;07.01.2021;
2678;16;136;2678;9138;20.12.2020;
2679;49;96;2679;783;21.06.2020;
2680;27;437;2680;326;29.10.2020;
2681;70;311;2681;9790;22.12.2020;
2682;52;313;2682;6019;23.06.2020;
2683;98;317;2683;2720;15.03.2021;
2684;77;404;2684;283;11.11.2020;
2685;59;141;2685;1460;17.01.2021;
2686;79;196;2686;953;18.05.2020;
2687;83;255;2687;9296;22.09.2020;
2688;94;374;2688;406;27.02.2021;
2689;73;23;2689;3615;24.01.2021;
2690;28;208;2690;3163;19.02.2021;
2691;16;389;2691;9038;08.10.2020;
2692;30;162;2692;6219;07.10.2020;
2693;6;289;2693;7954;01.07.2020;
2694;56;173;2694;6841;01.06.2020;
2695;22;236;2695;6210;10.02.2021;
2696;16;58;2696;6079;27.01.2021;
2697;99;226;2697;5811;20.08.2020;
2698;42;343;2698;1415;29.03.2021;
2699;24;358;2699;3786;11.02.2021;
2700;81;180;2700;2547;10.07.2020;
2701;49;438;2701;336;21.09.2020;
2702;28;206;2702;3289;26.04.2021;
2703;27;225;2703;6935;19.10.2020;
2704;43;59;2704;2179;11.09.2020;
2705;68;340;2705;4170;27.04.2021;
2706;53;165;2706;8286;16.12.2020;
2707;57;455;2707;9986;22.06.2020;
2708;3;34;2708;3900;25.11.2020;
2709;75;16;2709;5955;11.11.2020;
2710;1;106;2710;9882;28.09.2020;
2711;7;213;2711;8427;26.06.2020;
2712;98;145;2712;525;14.07.2020;
2713;50;43;2713;5336;20.12.2020;
2714;1;488;2714;5885;28.11.2020;
2715;66;266;2715;695;15.09.2020;
2716;54;368;2716;4513;05.11.2020;
2717;33;162;2717;2804;23.07.2020;
2718;9;60;2718;7590;25.02.2021;
2719;28;407;2719;3875;01.09.2020;
2720;13;352;2720;487;24.11.2020;
2721;10;122;2721;8257;19.11.2020;
2722;100;421;2722;375;12.06.2020;
2723;58;409;2723;1912;10.02.2021;
2724;57;305;2724;3019;22.06.2020;
2725;71;248;2725;5200;29.07.2020;
2726;63;75;2726;1274;03.09.2020;
2727;24;456;2727;778;11.02.2021;
2728;24;223;2728;8597;30.04.2020;
2729;84;450;2729;8883;01.05.2020;
2730;77;443;2730;1405;27.12.2020;
2731;98;320;2731;9056;30.06.2020;
2732;4;142;2732;8076;22.03.2021;
2733;86;52;2733;2091;15.11.2020;
2734;42;192;2734;2223;10.08.2020;
2735;54;106;2735;1543;10.07.2020;
2736;51;74;2736;9933;25.04.2021;
2737;28;207;2737;6107;23.07.2020;
2738;16;61;2738;7583;22.07.2020;
2739;30;32;2739;9655;04.09.2020;
2740;25;252;2740;3117;07.10.2020;
2741;13;25;2741;2024;03.10.2020;
2742;73;233;2742;4277;04.04.2021;
2743;83;29;2743;7072;11.06.2020;
2744;78;400;2744;9979;17.02.2021;
2745;98;241;2745;6090;13.03.2021;
2746;98;131;2746;989;06.07.2020;
2747;64;275;2747;274;28.01.2021;
2748;81;486;2748;364;10.09.2020;
2749;90;401;2749;432;18.03.2021;
2750;24;36;2750;846;04.05.2020;
2751;9;440;2751;9858;26.05.2020;
2752;76;386;2752;4214;13.04.2021;
2753;8;163;2753;8023;04.02.2021;
2754;91;201;2754;8933;12.08.2020;
2755;21;165;2755;9193;10.09.2020;
2756;84;278;2756;8465;13.05.2020;
2757;24;249;2757;1348;29.10.2020;
2758;96;306;2758;5443;29.09.2020;
2759;1;61;2759;1895;17.03.2021;
2760;27;260;2760;3499;05.03.2021;
2761;19;427;2761;7925;21.04.2021;
2762;92;161;2762;4442;24.07.2020;
2763;57;8;2763;8426;08.01.2021;
2764;74;105;2764;255;02.07.2020;
2765;36;277;2765;2389;28.09.2020;
2766;21;97;2766;6078;24.04.2021;
2767;63;430;2767;9941;02.10.2020;
2768;7;254;2768;7889;22.04.2021;
2769;94;480;2769;7648;29.03.2021;
2770;41;377;2770;5625;03.12.2020;
2771;5;120;2771;8858;29.10.2020;
2772;86;10;2772;6551;16.05.2020;
2773;99;434;2773;3390;12.11.2020;
2774;75;379;2774;5538;16.10.2020;
2775;12;414;2775;6376;02.07.2020;
2776;81;67;2776;8212;30.05.2020;
2777;25;321;2777;8681;28.07.2020;
2778;65;368;2778;1898;24.06.2020;
2779;44;419;2779;8352;25.10.2020;
2780;14;226;2780;9410;07.04.2021;
2781;73;143;2781;5686;22.11.2020;
2782;36;225;2782;1436;10.11.2020;
2783;66;471;2783;3323;01.11.2020;
2784;53;299;2784;8697;08.04.2021;
2785;64;198;2785;5746;21.03.2021;
2786;25;185;2786;7036;19.05.2020;
2787;63;58;2787;7374;11.07.2020;
2788;8;318;2788;6617;11.12.2020;
2789;46;405;2789;3234;12.03.2021;
2790;80;183;2790;1792;15.03.2021;
2791;11;201;2791;6442;21.04.2021;
2792;94;189;2792;5428;20.04.2021;
2793;71;62;2793;6052;02.09.2020;
2794;14;268;2794;3191;09.05.2020;
2795;23;318;2795;2252;08.07.2020;
2796;52;188;2796;1831;27.12.2020;
2797;47;345;2797;7323;27.02.2021;
2798;82;192;2798;571;05.03.2021;
2799;26;375;2799;1808;30.09.2020;
2800;95;415;2800;4466;15.01.2021;
2801;65;111;2801;7901;22.09.2020;
2802;99;342;2802;8719;29.11.2020;
2803;20;9;2803;9512;17.05.2020;
2804;13;52;2804;8067;19.09.2020;
2805;83;281;2805;8933;22.09.2020;
2806;81;323;2806;5284;24.09.2020;
2807;35;351;2807;8021;08.09.2020;
2808;58;170;2808;9339;12.10.2020;
2809;96;104;2809;7606;08.11.2020;
2810;84;375;2810;6334;19.03.2021;
2811;87;451;2811;7513;03.07.2020;
2812;28;467;2812;2897;04.02.2021;
2813;7;54;2813;1684;12.12.2020;
2814;82;4;2814;9092;16.12.2020;
2815;35;55;2815;7860;21.03.2021;
2816;30;347;2816;8447;18.09.2020;
2817;78;362;2817;8391;02.02.2021;
2818;10;253;2818;2661;20.10.2020;
2819;71;307;2819;2724;10.07.2020;
2820;34;197;2820;4631;13.03.2021;
2821;90;100;2821;466;14.02.2021;
2822;40;473;2822;5696;29.12.2020;
2823;20;469;2823;870;30.08.2020;
2824;43;351;2824;9012;24.10.2020;
2825;4;169;2825;4814;18.01.2021;
2826;50;379;2826;2245;04.04.2021;
2827;72;472;2827;3293;16.04.2021;
2828;44;470;2828;2228;04.08.2020;
2829;27;373;2829;1393;12.12.2020;
2830;17;313;2830;9557;15.03.2021;
2831;34;473;2831;344;23.09.2020;
2832;29;144;2832;2691;28.06.2020;
2833;73;170;2833;1019;21.01.2021;
2834;1;338;2834;5189;30.10.2020;
2835;53;67;2835;8169;08.06.2020;
2836;69;177;2836;5948;05.06.2020;
2837;21;281;2837;8780;03.06.2020;
2838;84;20;2838;7134;23.02.2021;
2839;86;120;2839;9029;21.01.2021;
2840;14;348;2840;8069;25.12.2020;
2841;36;476;2841;6474;06.12.2020;
2842;22;18;2842;9007;20.02.2021;
2843;57;248;2843;3348;28.07.2020;
2844;82;1;2844;8953;08.02.2021;
2845;94;398;2845;822;25.11.2020;
2846;60;461;2846;5909;06.02.2021;
2847;93;297;2847;5610;23.06.2020;
2848;99;322;2848;4568;21.07.2020;
2849;47;68;2849;7062;12.10.2020;
2850;41;376;2850;3509;04.05.2020;
2851;53;395;2851;4578;14.04.2021;
2852;86;429;2852;2179;03.10.2020;
2853;65;273;2853;9790;10.01.2021;
2854;58;417;2854;9957;23.09.2020;
2855;83;66;2855;7214;30.05.2020;
2856;62;352;2856;3789;30.05.2020;
2857;43;14;2857;8189;03.03.2021;
2858;58;243;2858;7546;25.08.2020;
2859;7;294;2859;2174;05.05.2020;
2860;93;253;2860;3892;19.11.2020;
2861;23;74;2861;6104;28.07.2020;
2862;89;11;2862;2809;24.07.2020;
2863;25;381;2863;1923;18.06.2020;
2864;83;9;2864;1323;04.07.2020;
2865;27;259;2865;3095;30.11.2020;
2866;73;390;2866;7648;14.08.2020;
2867;86;278;2867;9420;02.11.2020;
2868;3;288;2868;7798;30.04.2020;
2869;82;372;2869;2934;18.03.2021;
2870;62;328;2870;5297;28.09.2020;
2871;37;338;2871;8480;02.09.2020;
2872;99;65;2872;8319;08.08.2020;
2873;37;360;2873;8635;16.01.2021;
2874;24;28;2874;2511;13.09.2020;
2875;3;353;2875;1963;27.04.2021;
2876;40;421;2876;4361;13.02.2021;
2877;51;140;2877;1627;09.03.2021;
2878;49;459;2878;8710;16.02.2021;
2879;58;364;2879;5606;02.12.2020;
2880;83;165;2880;4764;13.12.2020;
2881;3;179;2881;3536;22.06.2020;
2882;12;339;2882;7649;09.02.2021;
2883;14;194;2883;8874;26.08.2020;
2884;3;284;2884;8467;18.08.2020;
2885;5;31;2885;3364;05.10.2020;
2886;18;166;2886;7058;31.05.2020;
2887;95;327;2887;5469;22.03.2021;
2888;5;124;2888;3642;01.01.2021;
2889;42;422;2889;9366;26.03.2021;
2890;42;305;2890;6094;22.02.2021;
2891;45;265;2891;8441;15.05.2020;
2892;5;201;2892;1078;16.06.2020;
2893;16;252;2893;7200;04.05.2020;
2894;86;270;2894;8776;27.02.2021;
2895;10;269;2895;3917;01.08.2020;
2896;11;349;2896;4404;03.09.2020;
2897;23;259;2897;9060;02.02.2021;
2898;73;196;2898;8932;15.07.2020;
2899;70;372;2899;3604;15.06.2020;
2900;93;173;2900;970;01.09.2020;
2901;23;238;2901;5888;11.12.2020;
2902;40;469;2902;4048;19.12.2020;
2903;94;163;2903;542;19.12.2020;
2904;81;150;2904;3738;07.03.2021;
2905;88;104;2905;4779;18.08.2020;
2906;81;467;2906;316;02.09.2020;
2907;68;261;2907;3640;03.11.2020;
2908;83;108;2908;408;24.07.2020;
2909;86;3;2909;2810;09.04.2021;
2910;48;264;2910;8748;14.07.2020;
2911;28;405;2911;6054;24.03.2021;
2912;66;324;2912;6688;23.07.2020;
2913;29;414;2913;4305;21.11.2020;
2914;34;215;2914;6942;10.06.2020;
2915;30;211;2915;1045;19.06.2020;
2916;96;316;2916;3848;20.11.2020;
2917;72;404;2917;5636;12.10.2020;
2918;1;414;2918;4891;24.09.2020;
2919;4;466;2919;3975;11.03.2021;
2920;46;482;2920;7037;28.02.2021;
2921;87;24;2921;4065;06.08.2020;
2922;96;253;2922;5755;13.10.2020;
2923;84;285;2923;4930;23.12.2020;
2924;89;3;2924;3249;02.10.2020;
2925;55;288;2925;9760;07.05.2020;
2926;85;139;2926;8218;25.11.2020;
2927;67;333;2927;243;01.11.2020;
2928;31;334;2928;996;26.10.2020;
2929;43;230;2929;9908;05.03.2021;
2930;38;418;2930;8927;24.11.2020;
2931;73;186;2931;9924;13.12.2020;
2932;10;413;2932;1763;11.10.2020;
2933;2;391;2933;7834;17.01.2021;
2934;90;290;2934;3596;09.03.2021;
2935;100;363;2935;2479;04.01.2021;
2936;4;13;2936;5938;12.01.2021;
2937;80;24;2937;9006;12.04.2021;
2938;84;351;2938;585;09.03.2021;
2939;89;356;2939;2003;11.04.2021;
2940;24;280;2940;5665;31.10.2020;
2941;61;183;2941;7183;12.04.2021;
2942;58;154;2942;7392;01.12.2020;
2943;73;243;2943;622;15.05.2020;
2944;81;407;2944;3336;25.11.2020;
2945;2;250;2945;257;10.03.2021;
2946;74;68;2946;4562;11.12.2020;
2947;62;280;2947;3633;12.06.2020;
2948;79;223;2948;1333;11.05.2020;
2949;2;335;2949;3822;16.04.2021;
2950;54;191;2950;2900;05.12.2020;
2951;54;76;2951;738;21.01.2021;
2952;85;120;2952;3759;13.04.2021;
2953;31;272;2953;6012;12.12.2020;
2954;45;131;2954;1467;15.07.2020;
2955;98;282;2955;2975;27.01.2021;
2956;16;275;2956;3348;27.09.2020;
2957;15;92;2957;1884;24.09.2020;
2958;55;90;2958;1606;14.02.2021;
2959;8;386;2959;7702;06.03.2021;
2960;15;435;2960;3070;18.02.2021;
2961;24;473;2961;2879;30.09.2020;
2962;72;27;2962;8351;01.10.2020;
